,0,0,0,0
0,-60.0,0.00162611339296,-0.00780697947984,0.00189313921241
1,-59.0,-0.00437122649864,-0.00732568045442,-0.00106980436256
2,-58.0,0.00154478370102,-0.00125794351764,0.00373221027394
3,-57.0,0.012898572122,0.00579885230012,0.0106114433012
4,-56.0,0.0102444033083,0.00576273514415,0.00711608501903
5,-55.0,-0.00661769848678,-0.000789495495223,-0.00569259278975
6,-54.0,-0.013411082208,-0.00269169524377,-0.0119383159229
7,-53.0,0.00165322534539,0.00324667439469,-0.00412346495658
8,-52.0,0.0153056177575,0.00611466366653,0.00418390643064
9,-51.0,0.00429740721807,0.00111632534782,-0.000326609863414
10,-50.0,-0.0167084513791,-0.00275461785441,-0.00979991257661
11,-49.0,-0.0188453847638,-0.000382064020882,-0.0103882666625
12,-48.0,-0.00204543723745,0.00198963341454,-0.00436942777259
13,-47.0,0.00953872041164,-0.000577645513519,-0.0024096852855
14,-46.0,0.00373028007173,-0.00397830764176,-0.00441279842607
15,-45.0,-0.00407025449287,-0.00182834976567,-0.000835565551265
16,-44.0,0.00456690437489,0.00534997052477,0.00948078411328
17,-43.0,0.0188840331783,0.0106333486881,0.0136515291356
18,-42.0,0.0133239131126,0.00913628838029,0.0039796472784
19,-41.0,-0.00846871818665,0.00252821987435,-0.00736376108106
20,-40.0,-0.0173573345443,-0.00273729010807,-0.00650904788229
21,-39.0,-0.0047547116215,-0.00109730461103,0.00152280194956
22,-38.0,0.00890468770646,0.00365995451172,0.0050328946348
23,-37.0,0.00819689591918,0.00205768568898,0.00260463997336
24,-36.0,-0.00101723702268,-0.00425701551304,-0.00208648948312
25,-35.0,-0.00501490482114,-0.00460026904767,-0.005083292219
26,-34.0,0.00124288154088,-0.000382417626465,-0.00114645997084
27,-33.0,0.00850816319567,-0.00202578918218,0.0071951306569
28,-32.0,0.00617754997126,-0.00633109560105,0.0088528446565
29,-31.0,-0.00172362491384,-0.00261731448401,0.0010746448679
30,-30.0,-0.00657874297786,0.00435550244394,-0.00705256508823
31,-29.0,-0.00915694272369,0.0037712508001,-0.00854440011412
32,-28.0,-0.00742841555681,0.000599053054628,-0.00381190573595
33,-27.0,0.00619512772199,0.00357688861626,0.00275121159151
34,-26.0,0.0223728132162,0.00661105721044,0.00504155072155
35,-25.0,0.0188358454524,0.0032654311522,-0.000525701555599
36,-24.0,-0.00520322443249,7.82334877409e-05,-0.0106943433382
37,-23.0,-0.0247865188836,2.96982952028e-05,-0.0160532659248
38,-22.0,-0.0219381307454,-0.00307032845353,-0.00839838399031
39,-21.0,-0.00443727164091,-0.00590610744689,0.00685496848241
40,-20.0,0.00697333387681,9.2139184154e-05,0.0107764449445
41,-19.0,0.00124355824589,0.00616532334318,-0.00353960848595
42,-18.0,-0.0123507928099,-0.000536717806563,-0.0158728429262
43,-17.0,-0.0180654158006,-0.0091819268381,-0.0097630749589
44,-16.0,-0.0136911394527,-0.00275945153903,0.000295840986791
45,-15.0,-0.00534503874971,0.010218563502,-0.00183814595384
46,-14.0,0.00547308635088,0.0101069081324,-0.00562989737687
47,-13.0,0.0150330960532,-0.00278528842506,-0.000295321438884
48,-12.0,0.0151045235942,-0.0130563565218,0.00424118621098
49,-11.0,0.00722009710302,-0.0129413141956,0.00246517629454
50,-10.0,0.00235299587527,-0.00560837647659,0.00532640412325
51,-9.0,0.0051711044111,0.0036255676277,0.0155832230743
52,-8.0,0.0105353919321,0.00941903724259,0.0207400440797
53,-7.0,0.012161653301,0.0087375484248,0.0145919820783
54,-6.0,0.00815539632532,0.00633802368051,0.00346551318874
55,-5.0,-4.31903316286e-05,0.00838708858766,-0.00645954937336
56,-4.0,-0.00983432500023,0.0117342037199,-0.0127847975518
57,-3.0,-0.0163203533046,0.0108253834773,-0.0137757572653
58,-2.0,-0.0145192760526,0.00812824432954,-0.0107674766999
59,-1.0,-0.00642916881615,0.0063202003979,-0.00799954943879
60,0.0,0.00175146537644,0.00106712566989,-0.00638334550727
61,1.0,0.00758303383171,-0.00881806844266,-0.00290543073546
62,2.0,0.00744530742048,-0.015428233043,0.00235938486081
63,3.0,-0.00429078823941,-0.0128857793492,0.00436553419203
64,4.0,-0.0189998461851,-0.00532924514472,0.000845365224374
65,5.0,-0.0171106923586,0.000180611868149,-0.00272956956111
66,6.0,0.00187468841891,0.00185921483515,-0.000693857090248
67,7.0,0.0169397130579,0.00118292259594,0.00321871478911
68,8.0,0.0173357938638,-0.0015097292957,0.00182801084923
69,9.0,0.0118656359969,-0.00485407294779,-0.000910369065801
70,10.0,0.00804105571861,-0.00529546493454,0.00522008726171
71,11.0,0.00387445715665,-0.00265782766854,0.0154726263024
72,12.0,-0.00199849100915,-0.000300343225429,0.0131779240732
73,13.0,-0.00590463731629,0.00204945505021,-0.00169057828009
74,14.0,-0.00455520976039,0.00660554173627,-0.0101019145848
75,15.0,-0.000239439025044,0.0104797361761,-0.00534069138823
76,16.0,0.000774573459507,0.00998219675328,-0.00219580723358
77,17.0,-0.00394041944843,0.00683621169262,-0.00845940584653
78,18.0,-0.00909994697186,0.00288501345781,-0.0113928111202
79,19.0,-0.00865914168177,-0.0030686103513,-0.00216346551233
80,20.0,-0.00284516934592,-0.00879958495384,0.00746998834845
81,21.0,0.00400408643854,-0.00842670144821,0.00443008071048
82,22.0,0.00660991431782,-0.00151188891679,-0.00683597500739
83,23.0,0.00173483569997,0.00454488363081,-0.0132971227232
84,24.0,-0.00485763994764,0.00353300925325,-0.00855674115823
85,25.0,-0.00383698802278,-0.00177828966908,0.00252588133011
86,26.0,0.00155044899809,-0.0037776370118,0.00851531545914
87,27.0,0.00209933998538,-0.000416027624829,0.00525937676753
88,28.0,0.00102629838459,0.00271151011629,0.000895769544317
89,29.0,0.00397270193399,0.000723686631517,-0.00021794689992
90,30.0,0.00394123713884,-0.00386608758678,-0.00309946095522
91,31.0,-0.00306626847291,-0.00381638829938,-0.00551299758052
92,32.0,-0.0066993446111,0.00406436004363,0.000181746163709
93,33.0,-0.00206536204022,0.012735364042,0.00617413932856
94,34.0,0.000851925729441,0.0108721317686,-0.0010995976979
95,35.0,-0.00315031836402,-0.00151673182225,-0.0125559921332
96,36.0,-0.00614985955989,-0.00953771322974,-0.00839234012833
97,37.0,-0.00262240102904,-0.00375496219625,0.00717729455638
98,38.0,0.00292045626447,0.00443396441809,0.0129204133188
99,39.0,0.00485976386259,0.00133293259152,0.00447543694663
100,40.0,0.00361690611793,-0.00641156561485,-0.00396962878033
101,41.0,0.00333161977504,-0.00504405622566,-0.00403061135749
102,42.0,0.00490716666306,0.00297803708821,-0.00182658798663
103,43.0,0.00459790375454,0.00529543702067,-0.00473089816682
104,44.0,0.00195279378264,-0.00107059212313,-0.00743709306938
105,45.0,0.00126536162766,-0.00748812339369,0.000200513071378
106,46.0,0.00166571193864,-0.00586915262943,0.0115505317679
107,47.0,-0.00180260902117,0.00170053078497,0.00894578662755
108,48.0,-0.00682660420359,0.00698547701259,-0.00632037432796
109,49.0,-0.00764648063627,0.00698480795823,-0.0150385962877
110,50.0,-0.00527584835233,0.00499108047235,-0.0103385145852
111,51.0,-0.00255831909135,0.00277073182795,-0.00205768136214
112,52.0,0.000866074353452,-0.000457426343402,0.00246390022883
113,53.0,0.00298488440756,-0.00391568412264,0.00238452745739
114,54.0,0.00118814564121,-0.00576337387019,-0.00206030398309
115,55.0,-0.000699196822058,-0.00499641874867,-0.00691919043843
116,56.0,0.00163393115439,-0.00166679058816,-0.00520070534604
117,57.0,0.00421400476166,0.00138121857397,0.00326817200894
