,0,0,0
85,-0.00119877395372,-0.000889393585204,0.000744280258302
86,-0.00186406223267,-0.00134702571397,0.000909095703823
87,-0.00256177104172,-0.00172025334208,0.00066481271895
88,-0.00344412951603,-0.00186246582389,0.00040967429394
89,-0.00452374790684,-0.00168000665897,0.000399408015836
90,-0.00536331252131,-0.0013376127542,0.000366025992133
91,-0.00566565916824,-0.000917864162218,9.83673375719e-06
92,-0.00553401575253,0.00113110817154,-0.00121822701797
93,-0.00549205767746,0.00565723488872,-0.00253709828087
94,-0.00539827323665,0.00774074499544,-0.00173454122403
95,-0.00434003189465,0.00244548207962,0.000839439558727
96,-0.00403366561843,-0.00321290141422,0.00235532279447
97,-0.00478907158405,-0.0005795484966,0.00238403351876
98,-0.00409476677381,0.00298970231226,0.00437385478805
99,-0.00377429182033,0.000103549754068,0.00711164555814
100,-0.00606914290155,-0.00339388496168,0.00737443586758
101,-0.0066049754723,-0.00758377666378,0.00652410645137
102,0.000186623078242,-0.0143399804513,0.00428108423567
103,0.00712173650855,-0.0134870312876,-5.5256606074e-05
104,0.00650204080571,-0.00358284215506,-0.00281409077291
105,0.00903061506097,-0.00448403930257,-0.00106165094157
106,0.0146245194246,-0.0155328190142,0.00157952965208
107,0.0150042491686,-0.0151187688912,0.00206931218127
108,0.0101350570128,-0.00163692868258,-0.00062735481257
109,0.00433289566213,0.0108703182341,-0.00406214678472
110,0.00225006515852,0.00526593915199,-0.00334975912327
111,0.000200017871532,-0.00964718902473,-0.00152735177729
112,-0.006485176272,-0.00592656623345,-0.0061565524659
113,-0.0104484457511,0.0102547753427,-0.0129013618458
114,-0.00410993516439,0.0135938226328,-0.0116021365203
115,0.00355697040444,0.00933552821616,-0.00367318105752
116,0.00231478543869,0.00617138607015,0.00405218948317
117,-0.00356678516369,-0.000559838318209,0.0100995154251
118,-0.00163257128756,-0.00666942159909,0.00964708948667
119,0.00422322676515,-0.00333509192403,0.000289907579429
120,0.00299994369616,0.002135287849,-0.00642991786108
121,-0.000585979115645,-0.00346003263523,-0.00432477752489
122,-0.00115659140445,-0.0108677466139,0.00119133652716
123,-0.00298409875965,-0.00398290243367,0.00423278244245
124,-0.00661854544449,0.00867621714077,0.00472299897699
125,-0.00766735868811,0.0127247467778,0.00615615087392
126,-0.0087942568001,0.00852879888032,0.00639728825102
127,-0.00990029638839,0.00348369444188,0.00201746480731
128,-0.00309907767457,0.00111637427265,-0.00375679359492
129,0.00823992437438,0.00105086979567,-0.005824653084
130,0.0115558373391,0.00320709259068,-0.00307831770594
131,0.0038503498234,0.00108466649782,0.000895237225406
132,-0.00258095767217,-0.00686586595591,0.00170689803623
133,0.000197079407736,-0.00806514388604,0.000278958164552
134,0.00397496683247,-0.00156857696343,0.00243532848852
135,0.00261263598694,-0.000838357642931,0.00616388739657
136,-0.000795588635695,-0.00579080419608,0.0056816252196
137,-0.000915008275986,-0.00915079794557,0.00245666881816
138,0.00242490676925,-0.0077612431947,0.000609586563455
139,0.00336493165182,-0.00223797785038,-0.00310290341119
140,-0.00260148680812,0.00273428040987,-0.00949579533053
141,-0.00872088252617,0.00566335252067,-0.00940712150346
142,-0.00961749023179,0.0045918908806,-0.00154719245133
143,-0.00990317990417,0.00273794973346,0.00376932546691
144,-0.00771646683364,0.00399575340026,0.00203422499117
145,0.0023986998854,0.00205776890191,-0.00259822435178
146,0.0133369925821,-0.00392297363832,-0.00415829103524
147,0.0138745772337,-0.00729917385023,-0.00223952550492
148,0.0029056411244,-0.00760088455769,-0.00114732781295
149,-0.00748330336541,-0.00828713212597,-0.000474663375825
150,-0.0057329165539,-0.00890701793229,0.00300587857909
151,0.00385435637308,-0.00754824125891,0.00721882821075
152,0.00884478009503,-0.00575462415629,0.00787102814557
153,0.00687541777572,-0.00344845989113,0.00504052984335
154,0.00472062126724,-0.00177559920859,0.000957740510109
155,0.000325153013467,-0.0020099381544,-0.0031303998636
156,-0.0106497488511,0.000555152636914,-0.00254270849918
157,-0.0202459449006,0.00738707587664,0.00697554586509
158,-0.0156738949767,0.0133373112723,0.0155147238487
159,-0.00045991855735,0.015430887269,0.0107037852902
160,0.0111481733749,0.0167434515298,-0.00161046963113
161,0.0165665235211,0.0114513439418,-0.0109456462999
162,0.014379430331,-0.00264219975121,-0.0139933408319
163,0.000292642597027,-0.0106761971958,-0.0103938105425
164,-0.0142382614614,-0.005007981092,-0.00363914535246
165,-0.0133220481665,0.000905527308751,0.00197825794472
166,-0.00222062107617,-0.00218613436156,0.00392711510074
167,0.00625310172427,-0.00573030802441,0.000863070164246
168,0.00665207723751,-0.00534086904755,-0.00364770901442
169,0.00144433871259,-0.00660661569793,-0.00278138895572
170,-0.00177086729742,-0.00980234044276,0.00385039720307
171,-0.000603039858807,-0.00875379793612,0.00882042315212
172,0.00370114967429,-0.00539215290526,0.00670407054825
173,0.00803064623478,-0.00585181789447,0.00173846035058
174,0.00499732266707,-0.00497824313347,-0.00021541154678
175,-0.00501347522891,0.00210711408469,-0.001246016016
176,-0.0107492567206,0.0092111555779,-0.00431474298706
177,-0.0077863741857,0.0110110180951,-0.0047836737669
178,-0.00202541762146,0.00646761157145,0.00171859738496
179,0.000744457116688,-2.10737445328e-05,0.00813604470954
180,-0.00101546132372,0.00109028490089,0.00694881916854
181,-0.00337866041915,0.00658449904515,0.00101950056068
182,-0.00113875695762,0.00457031861895,-0.00300078091572
183,0.00258196549435,-0.00158024108458,-0.00288422980728
184,0.00278425235788,-0.00191209952697,-0.00117019407754
185,0.000520456748564,0.000672312348508,-0.00103484148344
186,-0.00156489230283,0.000986304497178,-0.000795736238263
187,-0.00234772614946,-0.000210109947335,0.00126934194806
188,-0.00120461553034,-0.00224444101584,0.00132847911335
189,0.00217430708026,-0.00327597614686,-0.00106994880575
190,0.00436739792881,-0.000244501777626,-0.00206298197077
191,0.00051526094416,0.00390590496319,-0.00272216961229
192,-0.00693894736646,0.00313716898747,-0.00247918209158
193,-0.00948365491697,-0.000579145058518,0.00167522611845
194,-0.00281006543652,-0.00317160693082,0.00589811057396
195,0.0070334915219,-0.00493681708271,0.00420099209807
196,0.00931522139872,-0.00524589868103,-0.00247661783447
197,0.00170688209481,-0.0036031506004,-0.00617137021491
198,-0.00603795321685,-0.00248763224848,-0.00214997918756
199,-0.00570742095448,-0.00192091111309,0.00380934983435
200,-0.000619905068245,-0.000788532621045,0.00453397086616
201,0.00283013014412,-0.00145423552337,0.00193851043106
202,0.00336941709514,-0.00334260502405,0.00124538309818
203,0.00327842253885,-0.0022554799301,0.00300092694975
204,0.00388833209533,0.0011344070412,0.00417295878069
205,0.00331610528653,0.0032717322554,0.00200020549397
206,0.00089611676867,0.00431493894741,-0.00269458189057
207,-0.000712429527478,0.00505778275807,-0.00529406190414
208,-0.00157715971514,0.0038540586413,-0.00248462053823
209,-0.00501224945651,0.0011871789316,0.00229465833967
210,-0.0081201687224,0.000815460864472,0.00372332137397
211,-0.00493091445319,0.00298714891697,0.00150834253354
212,0.00190552654728,0.00349433932135,-0.00246486356245
213,0.00454995674656,-0.00019577972387,-0.00560977683482
214,0.000645912619584,-0.00274669388633,-0.00575769444977
215,-0.00567137790218,-0.000637425644777,-0.00325667871918
216,-0.00801229368285,0.000903908135808,0.00042178319307
217,-0.00336108841522,0.000117143064914,0.00292636612158
218,0.00333061314261,-0.000179566599929,0.00270427540907
219,0.00643417976419,-0.00133689397844,0.00261272163243
220,0.00438654768979,-0.00373392629953,0.00389805488551
221,1.65357260997e-05,-0.00279271427146,0.00308606311497
222,-0.00158562953892,0.00170460627047,-0.000147251422964
223,0.000106318793118,0.00444213191404,-0.00198862436922
224,0.00219857273527,0.00320665633467,-0.000975489761126
225,0.00342012685949,0.000251224194092,0.00161566582065
226,0.00436906842214,-0.00104199180992,0.00241440695638
227,0.00475527662486,0.000594602237859,-0.00166149854005
228,0.00253143688932,0.00240582728765,-0.00594514448991
229,-0.00233391252314,0.00148187711479,-0.00428037536454
230,-0.0055168399925,-0.00097135108264,-0.000569879072544
231,-0.00461269735705,-0.00246742197002,-0.000356293335046
232,-0.00322032974808,-0.00286926318423,-0.0012864835756
233,-0.00438123241589,-0.0023049260063,-6.1271777673e-05
234,-0.00475604489655,-9.9701812035e-05,0.00179633195172
235,-0.00118016226957,0.0025807909556,0.00195245707505
236,0.00313447529193,0.00313231793277,0.000721110751511
237,0.00361734647001,0.000996214865745,-0.00016076856922
238,0.000585636346634,-0.00148514250172,0.000705430454918
239,-0.00158745958604,-0.00160212396689,0.00245734356432
240,0.000102060224273,0.000627119567437,0.00250086387416
241,0.00392978951443,0.00275568182487,0.000238983326812
242,0.00644020525144,0.00307430914202,-0.00238447758726
243,0.00655984474691,0.00191480648896,-0.00356206078432
244,0.00418824772368,0.000779357558918,-0.00348806159038
245,-0.000807786198899,0.000804938604919,-0.00347973004596
246,-0.00559267460863,0.00173459951061,-0.00323084414565
247,-0.0065374602173,0.00284200943664,-0.00172965221673
248,-0.00478422974994,0.00304005767402,0.000191677042247
249,-0.00331132629895,0.00170495631984,0.00141052234571
250,-0.00137616642876,0.000396558706925,0.0017894298566
251,0.00243913289039,0.000393378372447,0.00118115281757
252,0.00574111560278,0.000202125440788,-0.000127831409643
253,0.00548822920673,-0.000835003469498,-0.0010112039088
254,0.00213650529054,-0.000638955513807,-0.00109989805891
255,-0.00124187079062,0.000882901578679,-0.000894888780191
256,-0.00313615805359,0.000591595550986,-0.000274627715953
257,-0.00384263486603,-0.00193939716247,0.000400273200933
258,-0.00299733589871,-0.00269311910998,0.000154733639973
259,3.58243629744e-05,0.000295825287443,-0.000922738665418
260,0.00410004285537,0.00356621897482,-0.00157123119499
261,0.0060470058794,0.00356288985306,-0.000771403980574
262,0.00477260255902,0.00190648816483,0.000227231725323
263,0.00314845960719,0.002469913216,-0.000792772171873
264,0.00234580859599,0.00414899575152,-0.00344974577019
265,-7.85464290856e-05,0.00327042905699,-0.00471331932461
266,-0.0037658678257,0.000683424896117,-0.00326922470571
267,-0.00483510747724,-0.000245317161091,-0.00115786131006
268,-0.00232916997953,0.00108240926021,6.82669710255e-05
269,-0.000131396921777,0.00237820412352,0.000942109514269
270,-0.000608039669981,0.0021447767922,0.00114580749625
271,-0.00142781399227,0.00170422429393,-9.40001417115e-05
272,-0.000522645743107,0.00211317826059,-0.00134516738228
273,0.00165929710863,0.00188431786389,-0.00114807294764
274,0.00401703692329,8.94903745875e-05,-0.000401492448663
275,0.00530274032297,-0.00136537077362,-0.000154663991632
276,0.00437840005347,-0.000315800573097,-0.000956841924722
277,0.00166960244516,0.00255520830232,-0.00286848663288
278,-0.000731604175656,0.00466358477988,-0.00420797157244
279,-0.00152101197263,0.00433833291599,-0.00379492334951
280,-0.00158108980201,0.00302817687384,-0.00217980081946
281,-0.00222916305861,0.00305443526974,-0.000221246248565
282,-0.00236901301222,0.00399684498431,0.00107701812651
283,-0.000329153252841,0.00423423504384,0.00115591865273
284,0.00256521139949,0.00341736885505,0.000340159966044
285,0.00378559998851,0.00175336418341,-0.000801843844253
286,0.00283717357033,-0.000329649798938,-0.00165905617363
287,0.00135835032687,-0.00173447117751,-0.00185829916198
288,0.000717924380721,-0.00182157968906,-0.00160716879523
289,0.00122268168902,-0.0010467425021,-0.00192885163422
290,0.00202014519981,-0.000159310878625,-0.00343570997282
291,0.00160388008494,0.00104651588112,-0.00451182304613
292,0.000152595771352,0.00370745396369,-0.00321787675425
293,-0.000590672604075,0.00757360205689,-0.000836540956404
294,4.87961816061e-05,0.00992391267856,-0.000425906152207
295,0.00104906640814,0.00846771182234,-0.00212961669078
296,0.00140651229197,0.00439551446719,-0.0031442648189
297,0.000980827812473,0.00111629811903,-0.00214888186438
298,0.000289320947616,0.000169825166333,-0.000699509554294
299,-2.29364813469e-05,0.00023077317999,-0.000168015306721
300,-4.53023056209e-05,0.000250263802255,-0.000137078829894
